original,renamed
TRINITY_DN1219_c0_g1_i1 len=1422 path=[0:0-1421],Transcript_4504
TRINITY_DN1227_c0_g1_i1 len=1433 path=[0:0-1432],Transcript_4505
TRINITY_DN1248_c0_g1_i1 len=884 path=[0:0-883],Transcript_4506
TRINITY_DN4966_c0_g1_i1 len=1982 path=[0:0-1981],Transcript_4507
TRINITY_DN4975_c0_g1_i1 len=555 path=[0:0-554],Transcript_4508
TRINITY_DN4999_c0_g1_i1 len=1556 path=[0:0-1555],Transcript_4509
TRINITY_DN4996_c0_g1_i1 len=448 path=[0:0-447],Transcript_4510
TRINITY_DN4986_c0_g1_i1 len=1623 path=[0:0-1622],Transcript_4511
TRINITY_DN4949_c0_g1_i1 len=319 path=[0:0-318],Transcript_4512
TRINITY_DN4991_c0_g1_i1 len=651 path=[0:0-650],Transcript_4513
TRINITY_DN4929_c0_g1_i1 len=356 path=[0:0-355],Transcript_4514
TRINITY_DN4928_c0_g1_i1 len=1024 path=[0:0-1023],Transcript_4515
TRINITY_DN4992_c0_g1_i1 len=1211 path=[0:0-1210],Transcript_4516
TRINITY_DN4945_c0_g1_i1 len=811 path=[0:0-810],Transcript_4517
TRINITY_DN4936_c0_g1_i1 len=620 path=[0:0-619],Transcript_4518
TRINITY_DN4932_c0_g1_i1 len=385 path=[0:0-384],Transcript_4519
TRINITY_DN4965_c0_g1_i1 len=435 path=[0:0-434],Transcript_4520
TRINITY_DN4913_c0_g1_i1 len=285 path=[0:0-284],Transcript_4521
TRINITY_DN4972_c0_g1_i1 len=648 path=[0:0-647],Transcript_4522
TRINITY_DN4973_c0_g1_i1 len=1585 path=[0:0-1584],Transcript_4523
TRINITY_DN4976_c0_g1_i1 len=1551 path=[0:0-1550],Transcript_4524
TRINITY_DN4940_c0_g1_i1 len=1276 path=[0:0-1275],Transcript_4525
TRINITY_DN4938_c0_g1_i1 len=1812 path=[0:0-1811],Transcript_4526
TRINITY_DN4916_c0_g1_i1 len=560 path=[0:0-559],Transcript_4527
TRINITY_DN4925_c0_g1_i1 len=2022 path=[0:0-2021],Transcript_4528
TRINITY_DN4944_c0_g1_i1 len=378 path=[0:0-377],Transcript_4529
TRINITY_DN4915_c0_g1_i1 len=1047 path=[0:0-1046],Transcript_4530
TRINITY_DN4988_c0_g1_i1 len=1318 path=[0:0-1317],Transcript_4531
TRINITY_DN4962_c0_g1_i1 len=1013 path=[0:0-1012],Transcript_4532
TRINITY_DN4963_c0_g1_i1 len=2661 path=[0:0-2660],Transcript_4533
TRINITY_DN4939_c0_g1_i1 len=1058 path=[0:0-1057],Transcript_4534
TRINITY_DN4951_c0_g1_i1 len=870 path=[0:0-869],Transcript_4535
TRINITY_DN4903_c0_g1_i1 len=333 path=[0:0-332],Transcript_4536
TRINITY_DN4942_c0_g1_i1 len=1361 path=[0:0-1360],Transcript_4537
TRINITY_DN4927_c0_g1_i1 len=370 path=[0:0-369],Transcript_4538
TRINITY_DN4923_c0_g1_i1 len=1501 path=[0:0-1500],Transcript_4539
TRINITY_DN4969_c0_g1_i1 len=466 path=[0:0-465],Transcript_4540
TRINITY_DN4997_c0_g1_i1 len=203 path=[0:0-202],Transcript_4541
TRINITY_DN4968_c0_g1_i1 len=369 path=[0:0-368],Transcript_4542
TRINITY_DN4977_c0_g1_i1 len=362 path=[0:0-361],Transcript_4543
TRINITY_DN4967_c0_g1_i1 len=945 path=[0:0-944],Transcript_4544
TRINITY_DN4902_c0_g1_i1 len=1361 path=[0:0-1360],Transcript_4545
TRINITY_DN4920_c0_g1_i1 len=1316 path=[0:0-1315],Transcript_4546
TRINITY_DN4995_c0_g1_i1 len=247 path=[0:0-246],Transcript_4547
TRINITY_DN4998_c0_g1_i1 len=454 path=[0:0-453],Transcript_4548
TRINITY_DN4918_c0_g1_i1 len=1188 path=[0:0-1187],Transcript_4549
TRINITY_DN4937_c0_g1_i1 len=1124 path=[0:0-1123],Transcript_4550
TRINITY_DN4930_c0_g1_i1 len=1101 path=[0:0-1100],Transcript_4551
TRINITY_DN4921_c0_g1_i1 len=422 path=[0:0-421],Transcript_4552
TRINITY_DN4917_c0_g1_i1 len=1177 path=[0:0-1176],Transcript_4553
TRINITY_DN4982_c0_g1_i1 len=328 path=[0:0-327],Transcript_4554
TRINITY_DN4961_c0_g1_i1 len=658 path=[0:0-657],Transcript_4555
TRINITY_DN4933_c0_g1_i1 len=1252 path=[0:0-1251],Transcript_4556
TRINITY_DN4908_c0_g1_i1 len=246 path=[0:0-245],Transcript_4557
TRINITY_DN4984_c0_g1_i1 len=1912 path=[0:0-1911],Transcript_4558
TRINITY_DN4958_c0_g1_i1 len=295 path=[0:0-294],Transcript_4559
TRINITY_DN4910_c0_g1_i1 len=1812 path=[0:0-1811],Transcript_4560
TRINITY_DN4919_c0_g1_i1 len=565 path=[0:0-564],Transcript_4561
TRINITY_DN4950_c0_g1_i1 len=692 path=[0:0-691],Transcript_4562
TRINITY_DN4905_c0_g1_i1 len=230 path=[0:0-229],Transcript_4563
TRINITY_DN4994_c0_g1_i1 len=562 path=[0:0-561],Transcript_4564
TRINITY_DN4912_c0_g1_i1 len=474 path=[0:0-473],Transcript_4565
TRINITY_DN4955_c0_g1_i1 len=694 path=[0:0-693],Transcript_4566
TRINITY_DN4990_c0_g1_i1 len=968 path=[0:0-967],Transcript_4567
TRINITY_DN4901_c0_g1_i1 len=265 path=[0:0-264],Transcript_4568
TRINITY_DN4931_c0_g1_i1 len=897 path=[0:0-896],Transcript_4569
TRINITY_DN4946_c0_g1_i1 len=345 path=[0:0-344],Transcript_4570
TRINITY_DN4960_c0_g1_i1 len=1797 path=[0:0-1796],Transcript_4571
TRINITY_DN4952_c0_g1_i1 len=312 path=[0:0-311],Transcript_4572
TRINITY_DN4904_c0_g1_i1 len=913 path=[0:0-912],Transcript_4573
TRINITY_DN4978_c0_g1_i1 len=302 path=[0:0-301],Transcript_4574
TRINITY_DN4907_c0_g1_i1 len=574 path=[0:0-573],Transcript_4575
TRINITY_DN4909_c0_g1_i1 len=2440 path=[0:0-2439],Transcript_4576
TRINITY_DN4971_c0_g1_i1 len=1318 path=[0:0-1317],Transcript_4577
TRINITY_DN4985_c0_g1_i1 len=2152 path=[0:0-2151],Transcript_4578
TRINITY_DN4987_c0_g1_i1 len=559 path=[0:0-558],Transcript_4579
TRINITY_DN4993_c0_g1_i1 len=469 path=[0:0-468],Transcript_4580
TRINITY_DN4947_c0_g1_i1 len=598 path=[0:0-597],Transcript_4581
TRINITY_DN4943_c0_g1_i1 len=773 path=[0:0-772],Transcript_4582
TRINITY_DN4948_c0_g1_i1 len=834 path=[0:0-833],Transcript_4583
TRINITY_DN4981_c0_g1_i1 len=454 path=[0:0-453],Transcript_4584
TRINITY_DN4922_c0_g1_i1 len=217 path=[0:0-216],Transcript_4585
TRINITY_DN4983_c0_g1_i1 len=411 path=[0:0-410],Transcript_4586
TRINITY_DN4980_c0_g1_i1 len=323 path=[0:0-322],Transcript_4587
TRINITY_DN4953_c0_g1_i1 len=1010 path=[0:0-1009],Transcript_4588
TRINITY_DN4979_c0_g1_i1 len=686 path=[0:0-685],Transcript_4589
TRINITY_DN4911_c0_g1_i1 len=2354 path=[0:0-2353],Transcript_4590
TRINITY_DN4959_c0_g1_i1 len=1388 path=[0:0-1387],Transcript_4591
TRINITY_DN4956_c0_g1_i1 len=592 path=[0:0-591],Transcript_4592
TRINITY_DN4954_c0_g1_i1 len=992 path=[0:0-991],Transcript_4593
TRINITY_DN4964_c0_g1_i1 len=1155 path=[0:0-1154],Transcript_4594
TRINITY_DN4970_c0_g1_i1 len=1469 path=[0:0-1468],Transcript_4595
TRINITY_DN4935_c0_g1_i1 len=905 path=[0:0-904],Transcript_4596
TRINITY_DN4941_c0_g1_i1 len=1816 path=[0:0-1815],Transcript_4597
TRINITY_DN4900_c0_g1_i1 len=469 path=[0:0-468],Transcript_4598
TRINITY_DN4934_c0_g1_i1 len=552 path=[0:0-551],Transcript_4599
TRINITY_DN4914_c0_g1_i1 len=1621 path=[0:0-1620],Transcript_4600
TRINITY_DN4924_c0_g1_i1 len=793 path=[0:0-792],Transcript_4601
TRINITY_DN4974_c0_g1_i1 len=762 path=[0:0-761],Transcript_4602
TRINITY_DN4957_c0_g1_i1 len=261 path=[0:0-260],Transcript_4603
TRINITY_DN4906_c0_g1_i1 len=333 path=[0:0-332],Transcript_4604
TRINITY_DN4926_c0_g1_i1 len=1181 path=[0:0-1180],Transcript_4605
TRINITY_DN4989_c0_g1_i1 len=206 path=[0:0-205],Transcript_4606
TRINITY_DN4583_c0_g1_i1 len=1506 path=[0:0-1505],Transcript_4607
TRINITY_DN4518_c0_g1_i1 len=1882 path=[0:0-1881],Transcript_4608
TRINITY_DN4557_c0_g1_i1 len=717 path=[0:0-716],Transcript_4609
TRINITY_DN4537_c0_g1_i1 len=401 path=[0:0-400],Transcript_4610
TRINITY_DN4528_c0_g1_i1 len=512 path=[0:0-511],Transcript_4611
TRINITY_DN4516_c0_g1_i1 len=2183 path=[0:0-2182],Transcript_4612
TRINITY_DN4542_c0_g1_i1 len=993 path=[0:0-992],Transcript_4613
TRINITY_DN4543_c0_g1_i1 len=1079 path=[0:0-1078],Transcript_4614
TRINITY_DN4533_c0_g1_i1 len=323 path=[0:0-322],Transcript_4615
TRINITY_DN4515_c0_g1_i1 len=402 path=[0:0-401],Transcript_4616
TRINITY_DN4504_c0_g1_i1 len=2267 path=[0:0-2266],Transcript_4617
TRINITY_DN4505_c0_g1_i1 len=1198 path=[0:0-1197],Transcript_4618
TRINITY_DN4525_c0_g1_i1 len=1819 path=[0:0-1818],Transcript_4619
TRINITY_DN4546_c0_g1_i1 len=693 path=[0:0-692],Transcript_4620
TRINITY_DN4541_c0_g1_i1 len=224 path=[0:0-223],Transcript_4621
TRINITY_DN4506_c0_g1_i1 len=883 path=[0:0-882],Transcript_4622
TRINITY_DN4581_c0_g1_i1 len=2129 path=[0:0-2128],Transcript_4623
TRINITY_DN4509_c0_g1_i1 len=1887 path=[0:0-1886],Transcript_4624
TRINITY_DN4545_c0_g1_i1 len=1058 path=[0:0-1057],Transcript_4625
TRINITY_DN4522_c0_g1_i1 len=1818 path=[0:0-1817],Transcript_4626
TRINITY_DN4527_c0_g1_i1 len=823 path=[0:0-822],Transcript_4627
TRINITY_DN4565_c0_g1_i1 len=550 path=[0:0-549],Transcript_4628
TRINITY_DN4552_c0_g1_i1 len=1484 path=[0:0-1483],Transcript_4629
TRINITY_DN4569_c0_g1_i1 len=329 path=[0:0-328],Transcript_4630
TRINITY_DN4508_c0_g1_i1 len=482 path=[0:0-481],Transcript_4631
TRINITY_DN4501_c0_g1_i1 len=1932 path=[0:0-1931],Transcript_4632
TRINITY_DN4558_c0_g1_i1 len=268 path=[0:0-267],Transcript_4633
TRINITY_DN4591_c0_g1_i1 len=2052 path=[0:0-2051],Transcript_4634
TRINITY_DN4535_c0_g1_i1 len=1146 path=[0:0-1145],Transcript_4635
TRINITY_DN4538_c0_g1_i1 len=875 path=[0:0-874],Transcript_4636
TRINITY_DN4514_c0_g1_i1 len=243 path=[0:0-242],Transcript_4637
TRINITY_DN4561_c0_g1_i1 len=672 path=[0:0-671],Transcript_4638
TRINITY_DN4574_c0_g1_i1 len=508 path=[0:0-507],Transcript_4639
TRINITY_DN4550_c0_g1_i1 len=1937 path=[0:0-1936],Transcript_4640
TRINITY_DN4570_c0_g1_i1 len=253 path=[0:0-252],Transcript_4641
TRINITY_DN4582_c0_g1_i1 len=689 path=[0:0-688],Transcript_4642
TRINITY_DN4598_c0_g1_i1 len=301 path=[0:0-300],Transcript_4643
TRINITY_DN4539_c0_g1_i1 len=214 path=[0:0-213],Transcript_4644
TRINITY_DN4592_c0_g1_i1 len=356 path=[0:0-355],Transcript_4645
TRINITY_DN4549_c0_g1_i1 len=684 path=[0:0-683],Transcript_4646
TRINITY_DN4568_c0_g1_i1 len=1800 path=[0:0-1799],Transcript_4647
TRINITY_DN4572_c0_g1_i1 len=1814 path=[0:0-1813],Transcript_4648
TRINITY_DN4529_c0_g1_i1 len=2089 path=[0:0-2088],Transcript_4649
TRINITY_DN4576_c0_g1_i1 len=312 path=[0:0-311],Transcript_4650
TRINITY_DN4596_c0_g1_i1 len=2465 path=[0:0-2464],Transcript_4651
TRINITY_DN4599_c0_g1_i1 len=2260 path=[0:0-2259],Transcript_4652
TRINITY_DN4540_c0_g1_i1 len=383 path=[0:0-382],Transcript_4653
TRINITY_DN4567_c0_g1_i1 len=1429 path=[0:0-1428],Transcript_4654
TRINITY_DN4531_c0_g1_i1 len=1223 path=[0:0-1222],Transcript_4655
TRINITY_DN4566_c0_g1_i1 len=869 path=[0:0-868],Transcript_4656
TRINITY_DN4517_c0_g1_i1 len=2016 path=[0:0-2015],Transcript_4657
TRINITY_DN4526_c0_g1_i1 len=1155 path=[0:0-1154],Transcript_4658
TRINITY_DN4511_c0_g1_i1 len=654 path=[0:0-653],Transcript_4659
TRINITY_DN4548_c0_g1_i1 len=806 path=[0:0-805],Transcript_4660
TRINITY_DN4584_c0_g1_i1 len=1076 path=[0:0-1075],Transcript_4661
TRINITY_DN4553_c0_g1_i1 len=1065 path=[0:0-1064],Transcript_4662
TRINITY_DN4555_c0_g1_i1 len=1979 path=[0:0-1978],Transcript_4663
TRINITY_DN4590_c0_g1_i1 len=627 path=[0:0-626],Transcript_4664
TRINITY_DN4551_c0_g1_i1 len=1128 path=[0:0-1127],Transcript_4665
TRINITY_DN4579_c0_g1_i1 len=1459 path=[0:0-1458],Transcript_4666
TRINITY_DN4588_c0_g1_i1 len=1266 path=[0:0-1265],Transcript_4667
TRINITY_DN4554_c0_g1_i1 len=594 path=[0:0-593],Transcript_4668
TRINITY_DN4575_c0_g1_i1 len=2375 path=[0:0-2374],Transcript_4669
TRINITY_DN4547_c0_g1_i1 len=1299 path=[0:0-1298],Transcript_4670
TRINITY_DN4595_c0_g1_i1 len=202 path=[0:0-201],Transcript_4671
TRINITY_DN4559_c0_g1_i1 len=1376 path=[0:0-1375],Transcript_4672
TRINITY_DN4562_c0_g1_i1 len=1566 path=[0:0-1565],Transcript_4673
TRINITY_DN4580_c0_g1_i1 len=473 path=[0:0-472],Transcript_4674
TRINITY_DN4519_c0_g1_i1 len=491 path=[0:0-490],Transcript_4675
TRINITY_DN4503_c0_g1_i1 len=1015 path=[0:0-1014],Transcript_4676
TRINITY_DN4512_c0_g1_i1 len=738 path=[0:0-737],Transcript_4677
TRINITY_DN4530_c0_g1_i1 len=837 path=[0:0-836],Transcript_4678
TRINITY_DN4593_c0_g1_i1 len=587 path=[0:0-586],Transcript_4679
TRINITY_DN4500_c0_g1_i1 len=1320 path=[0:0-1319],Transcript_4680
TRINITY_DN4560_c0_g1_i1 len=623 path=[0:0-622],Transcript_4681
TRINITY_DN4521_c0_g1_i1 len=1408 path=[0:0-1407],Transcript_4682
TRINITY_DN4585_c0_g1_i1 len=1646 path=[0:0-1645],Transcript_4683
TRINITY_DN4564_c0_g1_i1 len=1361 path=[0:0-1360],Transcript_4684
TRINITY_DN4513_c0_g1_i1 len=739 path=[0:0-738],Transcript_4685
TRINITY_DN4510_c0_g1_i1 len=1389 path=[0:0-1388],Transcript_4686
TRINITY_DN4573_c0_g1_i1 len=1152 path=[0:0-1151],Transcript_4687
TRINITY_DN4556_c0_g1_i1 len=309 path=[0:0-308],Transcript_4688
TRINITY_DN4524_c0_g1_i1 len=287 path=[0:0-286],Transcript_4689
TRINITY_DN4534_c0_g1_i1 len=1866 path=[0:0-1865],Transcript_4690
TRINITY_DN4587_c0_g1_i1 len=1498 path=[0:0-1497],Transcript_4691
TRINITY_DN4571_c0_g1_i1 len=1300 path=[0:0-1299],Transcript_4692
TRINITY_DN4594_c0_g1_i1 len=1995 path=[0:0-1994],Transcript_4693
TRINITY_DN4523_c0_g1_i1 len=1596 path=[0:0-1595],Transcript_4694
TRINITY_DN4586_c0_g1_i1 len=251 path=[0:0-250],Transcript_4695
TRINITY_DN4544_c0_g1_i1 len=1476 path=[0:0-1475],Transcript_4696
TRINITY_DN4507_c0_g1_i1 len=220 path=[0:0-219],Transcript_4697
TRINITY_DN4536_c0_g1_i1 len=1413 path=[0:0-1412],Transcript_4698
TRINITY_DN4577_c0_g1_i1 len=673 path=[0:0-672],Transcript_4699
TRINITY_DN4563_c0_g1_i1 len=2077 path=[0:0-2076],Transcript_4700
TRINITY_DN4578_c0_g1_i1 len=1650 path=[0:0-1649],Transcript_4701
TRINITY_DN4520_c0_g1_i1 len=316 path=[0:0-315],Transcript_4702
TRINITY_DN4532_c0_g1_i1 len=582 path=[0:0-581],Transcript_4703
TRINITY_DN4589_c0_g1_i1 len=240 path=[0:0-239],Transcript_4704
TRINITY_DN4597_c0_g1_i1 len=1205 path=[0:0-1204],Transcript_4705
TRINITY_DN4502_c0_g1_i1 len=1226 path=[0:0-1225],Transcript_4706
TRINITY_DN1720_c0_g1_i1 len=1452 path=[0:0-1451],Transcript_4707
TRINITY_DN1751_c0_g1_i1 len=597 path=[0:0-596],Transcript_4708
TRINITY_DN1797_c0_g1_i1 len=2054 path=[0:0-2053],Transcript_4709
TRINITY_DN1747_c0_g1_i1 len=642 path=[0:0-641],Transcript_4710
TRINITY_DN1786_c0_g1_i1 len=376 path=[0:0-375],Transcript_4711
TRINITY_DN1788_c0_g1_i1 len=1071 path=[0:0-1070],Transcript_4712
TRINITY_DN1783_c0_g1_i1 len=412 path=[0:0-411],Transcript_4713
TRINITY_DN1766_c0_g1_i1 len=1240 path=[0:0-1239],Transcript_4714
TRINITY_DN1743_c0_g1_i1 len=325 path=[0:0-324],Transcript_4715
TRINITY_DN1758_c0_g1_i1 len=1192 path=[0:0-1191],Transcript_4716
TRINITY_DN1792_c0_g1_i1 len=340 path=[0:0-339],Transcript_4717
TRINITY_DN1778_c0_g1_i1 len=2894 path=[0:0-2893],Transcript_4718
TRINITY_DN1742_c0_g1_i1 len=456 path=[0:0-455],Transcript_4719
TRINITY_DN1700_c0_g1_i1 len=250 path=[0:0-249],Transcript_4720
TRINITY_DN1767_c0_g1_i1 len=1825 path=[0:0-1824],Transcript_4721
TRINITY_DN1708_c0_g1_i1 len=493 path=[0:0-492],Transcript_4722
TRINITY_DN1791_c0_g1_i1 len=1045 path=[0:0-1044],Transcript_4723
TRINITY_DN1793_c0_g1_i1 len=262 path=[0:0-261],Transcript_4724
TRINITY_DN1738_c0_g1_i1 len=245 path=[0:0-244],Transcript_4725
TRINITY_DN1739_c0_g1_i1 len=989 path=[0:0-988],Transcript_4726
TRINITY_DN1776_c0_g1_i1 len=1748 path=[0:0-1747],Transcript_4727
TRINITY_DN1736_c0_g1_i1 len=303 path=[0:0-302],Transcript_4728
TRINITY_DN1774_c0_g1_i1 len=1739 path=[0:0-1738],Transcript_4729
TRINITY_DN1711_c0_g1_i1 len=1180 path=[0:0-1179],Transcript_4730
TRINITY_DN1714_c0_g1_i1 len=504 path=[0:0-503],Transcript_4731
TRINITY_DN1709_c0_g1_i1 len=370 path=[0:0-369],Transcript_4732
TRINITY_DN1763_c0_g1_i1 len=226 path=[0:0-225],Transcript_4733
TRINITY_DN1744_c0_g1_i1 len=430 path=[0:0-429],Transcript_4734
TRINITY_DN1789_c0_g1_i1 len=384 path=[0:0-383],Transcript_4735
TRINITY_DN1779_c0_g1_i1 len=294 path=[0:0-293],Transcript_4736
TRINITY_DN1705_c0_g1_i1 len=680 path=[0:0-679],Transcript_4737
TRINITY_DN1752_c0_g1_i1 len=1835 path=[0:0-1834],Transcript_4738
TRINITY_DN1790_c0_g1_i1 len=1026 path=[0:0-1025],Transcript_4739
TRINITY_DN1773_c0_g1_i1 len=1491 path=[0:0-1490],Transcript_4740
TRINITY_DN1706_c0_g1_i1 len=234 path=[0:0-233],Transcript_4741
TRINITY_DN1784_c0_g1_i1 len=361 path=[0:0-360],Transcript_4742
TRINITY_DN1794_c0_g1_i1 len=1776 path=[0:0-1775],Transcript_4743
TRINITY_DN1769_c0_g1_i1 len=1401 path=[0:0-1400],Transcript_4744
TRINITY_DN1704_c0_g1_i1 len=1875 path=[0:0-1874],Transcript_4745
TRINITY_DN1740_c0_g1_i1 len=1358 path=[0:0-1357],Transcript_4746
TRINITY_DN1741_c0_g1_i1 len=1095 path=[0:0-1094],Transcript_4747
TRINITY_DN1719_c0_g1_i1 len=392 path=[0:0-391],Transcript_4748
TRINITY_DN1725_c0_g1_i1 len=994 path=[0:0-993],Transcript_4749
TRINITY_DN1721_c0_g1_i1 len=1559 path=[0:0-1558],Transcript_4750
TRINITY_DN1756_c0_g1_i1 len=981 path=[0:0-980],Transcript_4751
TRINITY_DN1770_c0_g1_i1 len=282 path=[0:0-281],Transcript_4752
TRINITY_DN1771_c0_g1_i1 len=483 path=[0:0-482],Transcript_4753
TRINITY_DN1701_c0_g1_i1 len=525 path=[0:0-524],Transcript_4754
TRINITY_DN1796_c0_g1_i1 len=791 path=[0:0-790],Transcript_4755
TRINITY_DN1777_c0_g1_i1 len=441 path=[0:0-440],Transcript_4756
TRINITY_DN1768_c0_g1_i1 len=672 path=[0:0-671],Transcript_4757
TRINITY_DN1764_c0_g1_i1 len=2017 path=[0:0-2016],Transcript_4758
TRINITY_DN1753_c0_g1_i1 len=653 path=[0:0-652],Transcript_4759
TRINITY_DN1782_c0_g1_i1 len=989 path=[0:0-988],Transcript_4760
TRINITY_DN1750_c0_g1_i1 len=205 path=[0:0-204],Transcript_4761
TRINITY_DN1775_c0_g1_i1 len=425 path=[0:0-424],Transcript_4762
TRINITY_DN1729_c0_g1_i1 len=373 path=[0:0-372],Transcript_4763
TRINITY_DN1772_c0_g1_i1 len=408 path=[0:0-407],Transcript_4764
TRINITY_DN1731_c0_g1_i1 len=911 path=[0:0-910],Transcript_4765
TRINITY_DN1734_c0_g1_i1 len=1314 path=[0:0-1313],Transcript_4766
TRINITY_DN1785_c0_g1_i1 len=940 path=[0:0-939],Transcript_4767
TRINITY_DN1713_c0_g1_i1 len=1845 path=[0:0-1844],Transcript_4768
TRINITY_DN1733_c0_g1_i1 len=462 path=[0:0-461],Transcript_4769
TRINITY_DN1787_c0_g1_i1 len=1567 path=[0:0-1566],Transcript_4770
TRINITY_DN1718_c0_g1_i1 len=778 path=[0:0-777],Transcript_4771
TRINITY_DN1761_c0_g1_i1 len=817 path=[0:0-816],Transcript_4772
TRINITY_DN1781_c0_g1_i1 len=619 path=[0:0-618],Transcript_4773
TRINITY_DN1762_c0_g1_i1 len=543 path=[0:0-542],Transcript_4774
TRINITY_DN1710_c0_g1_i1 len=957 path=[0:0-956],Transcript_4775
TRINITY_DN1730_c0_g1_i1 len=224 path=[0:0-223],Transcript_4776
TRINITY_DN1716_c0_g1_i1 len=927 path=[0:0-926],Transcript_4777
TRINITY_DN1795_c0_g1_i1 len=321 path=[0:0-320],Transcript_4778
TRINITY_DN1722_c0_g1_i1 len=1398 path=[0:0-1397],Transcript_4779
TRINITY_DN1723_c0_g1_i1 len=681 path=[0:0-680],Transcript_4780
TRINITY_DN1760_c0_g1_i1 len=1461 path=[0:0-1460],Transcript_4781
TRINITY_DN1728_c0_g1_i1 len=218 path=[0:0-217],Transcript_4782
TRINITY_DN1765_c0_g1_i1 len=2018 path=[0:0-2017],Transcript_4783
TRINITY_DN1746_c0_g1_i1 len=1748 path=[0:0-1747],Transcript_4784
TRINITY_DN1799_c0_g1_i1 len=1577 path=[0:0-1576],Transcript_4785
TRINITY_DN1726_c0_g1_i1 len=665 path=[0:0-664],Transcript_4786
TRINITY_DN1749_c0_g1_i1 len=305 path=[0:0-304],Transcript_4787
TRINITY_DN1727_c0_g1_i1 len=659 path=[0:0-658],Transcript_4788
TRINITY_DN1703_c0_g1_i1 len=680 path=[0:0-679],Transcript_4789
TRINITY_DN1712_c0_g1_i1 len=1868 path=[0:0-1867],Transcript_4790
TRINITY_DN1780_c0_g1_i1 len=1233 path=[0:0-1232],Transcript_4791
TRINITY_DN1724_c0_g1_i1 len=631 path=[0:0-630],Transcript_4792
TRINITY_DN1715_c0_g1_i1 len=211 path=[0:0-210],Transcript_4793
TRINITY_DN1754_c0_g1_i1 len=540 path=[0:0-539],Transcript_4794
TRINITY_DN1732_c0_g1_i1 len=384 path=[0:0-383],Transcript_4795
TRINITY_DN1798_c0_g1_i1 len=1163 path=[0:0-1162],Transcript_4796
TRINITY_DN1757_c0_g1_i1 len=1028 path=[0:0-1027],Transcript_4797
TRINITY_DN1735_c0_g1_i1 len=3274 path=[0:0-3273],Transcript_4798
TRINITY_DN1717_c0_g1_i1 len=511 path=[0:0-510],Transcript_4799
TRINITY_DN1755_c0_g1_i1 len=219 path=[0:0-218],Transcript_4800
TRINITY_DN1745_c0_g1_i1 len=675 path=[0:0-674],Transcript_4801
TRINITY_DN1737_c0_g1_i1 len=414 path=[0:0-413],Transcript_4802
TRINITY_DN1707_c0_g1_i1 len=560 path=[0:0-559],Transcript_4803
TRINITY_DN1759_c0_g1_i1 len=235 path=[0:0-234],Transcript_4804
TRINITY_DN1748_c0_g1_i1 len=843 path=[0:0-842],Transcript_4805
TRINITY_DN1702_c0_g1_i1 len=650 path=[0:0-649],Transcript_4806
TRINITY_DN5116_c0_g1_i1 len=325 path=[0:0-324],Transcript_4807
TRINITY_DN5145_c0_g1_i1 len=1511 path=[0:0-1510],Transcript_4808
TRINITY_DN5169_c0_g1_i1 len=1222 path=[0:0-1221],Transcript_4809
TRINITY_DN5100_c0_g1_i1 len=987 path=[0:0-986],Transcript_4810
TRINITY_DN5176_c0_g1_i1 len=521 path=[0:0-520],Transcript_4811
TRINITY_DN5112_c0_g1_i1 len=981 path=[0:0-980],Transcript_4812
TRINITY_DN5143_c0_g1_i1 len=2913 path=[0:0-2912],Transcript_4813
TRINITY_DN5175_c0_g1_i1 len=383 path=[0:0-382],Transcript_4814
TRINITY_DN5108_c0_g1_i1 len=1878 path=[0:0-1877],Transcript_4815
TRINITY_DN5111_c0_g1_i1 len=2272 path=[0:0-2271],Transcript_4816
TRINITY_DN5127_c0_g1_i1 len=290 path=[0:0-289],Transcript_4817
TRINITY_DN5140_c0_g1_i1 len=1311 path=[0:0-1310],Transcript_4818
TRINITY_DN5163_c0_g1_i1 len=818 path=[0:0-817],Transcript_4819
TRINITY_DN5170_c0_g1_i1 len=450 path=[0:0-449],Transcript_4820
TRINITY_DN5105_c0_g1_i1 len=230 path=[0:0-229],Transcript_4821
TRINITY_DN5177_c0_g1_i1 len=391 path=[0:0-390],Transcript_4822
TRINITY_DN5186_c0_g1_i1 len=249 path=[0:0-248],Transcript_4823
TRINITY_DN5168_c0_g1_i1 len=2648 path=[0:0-2647],Transcript_4824
TRINITY_DN5103_c0_g1_i1 len=466 path=[0:0-465],Transcript_4825
TRINITY_DN5162_c0_g1_i1 len=260 path=[0:0-259],Transcript_4826
TRINITY_DN5151_c0_g1_i1 len=968 path=[0:0-967],Transcript_4827
TRINITY_DN5150_c0_g1_i1 len=2153 path=[0:0-2152],Transcript_4828
TRINITY_DN5141_c0_g1_i1 len=948 path=[0:0-947],Transcript_4829
TRINITY_DN5194_c0_g1_i1 len=1081 path=[0:0-1080],Transcript_4830
TRINITY_DN5123_c0_g1_i1 len=759 path=[0:0-758],Transcript_4831
TRINITY_DN5156_c0_g1_i1 len=273 path=[0:0-272],Transcript_4832
TRINITY_DN5147_c0_g1_i1 len=698 path=[0:0-697],Transcript_4833
TRINITY_DN5121_c0_g1_i1 len=1485 path=[0:0-1484],Transcript_4834
TRINITY_DN5125_c0_g1_i1 len=281 path=[0:0-280],Transcript_4835
TRINITY_DN5115_c0_g1_i1 len=377 path=[0:0-376],Transcript_4836
TRINITY_DN5158_c0_g1_i1 len=1278 path=[0:0-1277],Transcript_4837
